Date,Person_ID,Age,Gender,Total_Sleep_Hours,Sleep_Quality,Exercise_Mins_Day,Caffeine_Intake,Screen_Time_Before_Bed,Work_Hours,Productivity_Score,Mood_Score,Stress_Level
2024-10-09,9691,32,Other,826,9,19,275,81,8,7,5,3
2024-10-20,5160,29,Male,784,7,19,59,167,7,6,9,4
2024-07-20,6568,28,Male,59,4,46,101,79,7,3,7,1
2024-02-09,6405,45,Other,795,9,88,219,28,1,2,3,2
2024-07-21,8807,24,Female,784,2,59,53,71,9,10,1,4
2024-05-24,4151,32,Other,942,1,12,165,96,6,3,5,5
2024-09-14,3162,31,Male,515,2,55,117,118,9,6,2,3
2024-05-06,2989,46,Male,776,7,17,26,91,9,10,6,10
2024-03-20,6382,33,Female,764,8,11,14,7,5,5,9,7
2024-09-11,9461,28,Other,619,8,72,205,178,1,7,4,5
2024-04-15,5293,35,Female,79,5,39,67,43,4,8,9,10
2024-03-12,9499,59,Other,532,2,1,248,173,9,9,5,10
2024-08-12,2746,47,Male,486,1,30,179,25,8,3,2,10
2024-03-12,2466,48,Female,705,9,39,31,99,4,10,6,4
2024-08-29,6364,44,Male,461,9,58,35,117,9,3,9,7
2024-03-24,5986,41,Other,51,8,61,169,149,1,4,4,8
2024-10-19,6015,36,Female,68,1,84,256,29,8,8,2,3
2024-11-13,6074,18,Male,481,3,69,94,132,8,9,7,6
2024-02-06,1504,46,Female,93,4,83,32,120,9,2,5,4
2024-11-02,6062,51,Male,876,2,48,199,36,9,2,8,3
2024-11-22,7465,40,Other,697,5,11,12,80,1,10,10,2
2024-02-28,1816,23,Male,702,5,18,174,159,1,6,5,2
2024-05-09,3050,23,Other,523,10,26,23,21,1,4,8,7
2024-08-19,3920,25,Female,515,4,50,211,83,5,3,2,1
2024-12-18,8796,45,Male,835,6,28,105,118,9,6,1,8
2024-10-12,2119,40,Other,762,8,25,270,162,7,1,8,6
2024-06-04,5911,38,Female,905,2,9,277,171,1,3,5,2
2024-06-27,6366,18,Female,546,7,67,203,167,6,5,1,7
2024-10-27,5355,32,Male,558,7,68,78,59,7,4,2,8
2024-02-08,7294,33,Other,809,7,44,268,114,1,7,4,2
2024-08-08,1657,39,Male,564,3,61,263,75,9,8,10,5
2024-10-31,2976,19,Male,851,10,9,62,102,4,1,10,5
2024-02-04,2404,30,Other,765,5,36,257,101,7,3,4,2
2024-10-24,1298,38,Male,595,2,42,23,81,5,10,5,2
2024-06-02,7577,39,Other,623,4,17,121,155,5,6,8,3
2024-11-22,5934,46,Female,696,8,83,180,179,1,7,4,8
2024-12-26,3535,50,Male,798,7,58,32,40,4,7,9,9
2024-08-11,3404,46,Female,891,1,73,123,155,5,7,10,6
2024-06-30,2413,57,Other,514,6,15,148,73,1,9,2,6
2024-08-10,1472,59,Male,639,6,46,89,59,7,8,1,1
2024-02-11,5835,30,Female,729,10,39,116,172,8,10,7,2
2024-04-18,6645,55,Female,528,10,73,138,10,1,9,1,6
2024-09-05,6217,36,Female,808,1,79,84,91,1,6,2,7
2024-07-09,2688,40,Other,482,8,5,191,90,5,4,4,8
2024-05-13,4232,19,Male,852,9,68,116,9,7,2,4,4
2024-10-10,7471,52,Female,51,9,0,253,154,1,9,8,5
2024-12-13,9684,41,Female,777,8,51,124,5,5,4,9,10
2024-11-18,5336,46,Other,62,3,82,277,65,7,7,9,9
2024-08-14,5445,49,Other,784,3,52,3,67,7,6,7,7
2024-07-08,4487,40,Female,806,6,74,119,84,6,3,2,7
2024-04-13,2116,58,Other,746,10,1,9,170,9,5,7,3
2024-08-31,6473,35,Male,886,5,57,119,155,8,8,2,10
2024-03-26,1000,30,Male,603,4,61,12,164,7,2,2,5
2024-07-14,9225,49,Male,826,9,23,24,35,9,2,9,9
2024-06-11,3139,36,Male,917,8,7,296,117,6,8,7,10
2024-03-21,1354,20,Male,808,2,75,100,157,1,7,9,4
2024-11-07,6974,35,Female,935,8,64,202,160,1,2,1,10
2024-02-29,5300,44,Male,705,6,39,142,94,8,1,3,3
2024-01-07,2675,31,Female,908,1,11,125,33,8,2,2,5
2024-03-08,4820,33,Female,816,4,51,251,76,7,6,9,10
2024-05-29,3086,40,Male,932,4,56,71,56,6,6,9,4
2024-08-30,5066,25,Female,755,9,39,231,16,9,7,1,9
2024-02-04,8142,35,Female,838,10,79,155,97,7,7,3,4
2024-01-31,9701,19,Male,923,3,41,222,34,8,7,7,9
2024-07-12,6794,25,Male,516,8,45,200,98,1,1,3,10
2024-11-20,5732,41,Female,793,9,83,107,23,6,4,7,7
2024-06-29,8094,55,Female,573,10,52,49,156,8,7,10,2
2024-09-28,8635,33,Female,949,1,68,254,170,1,10,4,2
2024-07-03,2925,44,Male,618,2,37,261,125,8,9,5,9
2024-02-14,9047,19,Male,648,6,57,259,157,9,2,4,1
2024-06-28,4108,29,Male,669,1,57,245,177,5,3,6,7
2024-01-26,7661,35,Male,628,2,24,47,23,7,8,10,8
2024-07-19,6445,50,Male,851,6,44,292,148,8,6,8,5
2024-09-20,9933,20,Male,528,8,25,33,121,1,7,5,4
2024-12-28,4481,27,Male,616,6,24,236,64,5,2,8,2
2024-08-26,6553,32,Male,932,4,33,80,32,1,9,2,3
2024-08-04,9964,47,Male,539,6,81,93,28,6,7,3,6
2024-07-02,6543,48,Female,704,9,13,253,146,9,4,10,1
2024-03-10,8549,31,Male,624,2,11,23,170,5,1,3,3
2024-07-23,6503,26,Female,568,5,88,265,146,6,9,2,9
2024-11-19,6276,55,Male,909,3,0,28,178,6,9,3,3
2024-10-23,8312,25,Female,822,5,26,10,141,4,6,2,10
2024-10-21,8003,45,Male,535,2,75,174,110,1,2,3,2
2024-08-25,3245,51,Male,848,4,83,42,81,4,5,7,6
2024-08-03,1123,33,Female,612,4,54,39,90,5,8,10,8
2024-12-17,9648,52,Other,47,1,62,4,77,8,1,10,6
2024-06-07,3828,20,Other,462,6,67,31,9,6,7,2,7
2024-12-08,9017,52,Other,662,6,10,283,38,7,3,9,10
2024-04-26,4571,21,Female,581,9,40,59,111,9,8,10,7
2024-05-10,7593,28,Female,727,8,42,22,20,5,3,10,10
2024-08-05,4582,45,Other,945,4,76,282,86,7,1,6,6
2024-08-29,9560,40,Other,669,8,71,234,113,5,7,6,7
2024-11-07,3081,18,Female,639,8,13,89,166,8,9,8,4
2024-05-31,4161,46,Female,559,4,66,84,74,8,10,6,1
2024-07-17,4807,30,Female,588,10,25,3,36,7,2,8,7
2024-06-29,2788,50,Female,467,4,29,241,4,1,10,3,10
2024-11-21,5745,59,Male,45,10,73,207,18,9,9,8,10
2024-02-09,9770,36,Female,62,3,14,56,37,4,3,7,7
2024-10-02,1233,19,Male,723,4,6,258,24,5,9,7,7
2024-10-08,5071,35,Other,459,8,35,190,74,7,6,10,10
2024-05-08,6493,20,Male,607,1,30,64,121,4,6,9,10
2024-07-14,2383,21,Other,483,5,54,148,157,4,5,2,3
2024-03-19,9934,54,Other,545,6,44,224,15,9,1,6,2
2024-04-04,9556,25,Male,897,9,33,99,113,7,10,7,5
2024-06-27,1087,34,Male,645,6,7,186,29,6,2,5,9
2024-06-06,5925,46,Other,772,9,41,48,17,8,9,8,6
2024-02-23,5599,58,Male,697,4,83,41,95,6,9,7,9
2024-10-29,6361,22,Other,854,9,45,240,51,9,6,5,5
2024-09-21,7748,44,Male,791,3,73,33,59,9,3,4,9
2024-08-24,4161,30,Male,541,8,60,254,44,1,6,9,9
2024-12-24,9534,37,Other,926,5,80,200,161,7,2,9,3
2024-03-11,6147,26,Other,674,7,12,10,34,1,7,5,6
2024-07-03,1882,52,Female,746,5,77,290,156,8,9,6,10
2024-03-24,4289,38,Male,451,10,6,129,25,8,5,8,10
2024-06-15,7611,28,Female,724,10,88,122,18,1,3,1,10
2024-09-18,7430,48,Male,83,10,1,233,3,6,6,7,7
2024-12-31,5387,27,Female,551,10,21,109,166,1,10,3,8
2024-07-06,3397,36,Other,571,10,22,139,8,5,2,4,1
2024-09-15,9230,48,Other,764,5,57,104,62,8,5,1,6
2024-11-02,8609,23,Male,596,7,57,136,22,1,4,7,8
2024-07-17,1506,53,Female,549,3,11,47,160,8,6,9,5
2024-12-02,7058,53,Female,868,3,66,266,147,8,5,4,8
2024-04-09,3786,51,Female,95,5,12,227,8,6,9,10,7
2024-06-26,3641,51,Male,595,4,72,135,93,5,4,2,2
2024-04-26,7922,53,Other,649,1,29,120,71,6,3,3,5
2024-02-08,1352,59,Male,478,3,60,236,74,1,9,4,10
2024-07-29,8690,24,Male,861,6,52,282,134,4,9,4,8
2024-07-31,7258,21,Female,456,1,33,218,111,8,6,4,9
2024-12-24,3113,59,Female,815,2,27,158,144,1,7,9,9
2024-10-27,7021,31,Other,672,2,16,109,35,7,1,6,7
2024-07-05,3554,28,Female,782,9,24,213,74,9,2,6,3
2024-06-26,3735,57,Other,497,2,15,57,116,8,5,8,2
2024-02-16,3933,37,Other,504,6,2,165,86,4,5,8,2
2024-11-22,9262,50,Other,76,2,45,106,123,8,6,6,8
2024-09-12,8468,45,Male,879,8,11,189,39,5,4,9,5
2024-08-01,2198,26,Male,724,9,49,150,11,9,3,6,8
2024-01-16,7073,25,Female,576,2,41,298,51,8,4,8,3
2024-02-28,7178,25,Other,634,5,66,101,26,1,9,10,1
2024-09-03,1632,58,Male,789,7,9,126,156,9,3,7,10
2024-12-31,5020,35,Female,478,7,63,296,109,1,5,8,8
2024-11-16,9066,46,Female,711,7,57,116,0,5,7,8,3
2024-03-02,4858,33,Other,639,5,4,279,128,8,5,3,7
2024-05-21,5858,23,Female,67,8,9,66,140,7,4,6,6
2024-08-06,5372,46,Male,918,10,19,60,123,9,1,9,5
2024-09-28,1031,37,Male,758,9,44,271,19,8,4,7,4
2024-10-15,4562,30,Male,566,6,78,182,97,5,4,2,10
2024-07-30,5783,58,Other,808,9,39,45,57,9,5,9,9
2024-09-02,7834,33,Other,871,5,51,194,123,9,6,6,2
2024-08-15,3175,48,Male,52,10,52,84,1,4,3,5,9
2024-08-09,6144,52,Male,825,1,79,277,141,1,7,5,3
2024-10-06,8519,22,Male,919,2,2,294,91,1,10,8,2
2024-08-25,9748,56,Other,91,1,37,56,160,1,5,4,1
2024-03-08,4066,29,Female,923,7,32,47,32,8,5,10,5
2024-10-25,7339,27,Female,802,9,17,207,18,1,6,6,10
2024-12-16,5734,27,Female,55,10,48,181,60,8,2,2,8
2024-07-26,2987,31,Female,457,10,35,285,115,9,10,10,7
2024-07-02,7772,59,Other,793,10,49,147,27,7,8,9,7
2024-01-05,3414,26,Female,675,2,57,187,147,6,2,10,9
2024-11-10,3813,48,Female,646,10,87,252,172,1,2,9,4
2024-07-25,2155,22,Female,747,3,58,192,115,4,1,6,6
2024-04-15,8442,49,Female,80,1,49,110,95,5,6,6,3
2024-12-02,4305,21,Male,607,3,7,256,7,4,9,4,7
2024-06-27,6044,54,Other,797,3,52,153,117,5,10,10,5
2024-05-06,8658,56,Other,50,9,8,65,52,9,4,5,9
2024-04-06,4261,45,Other,813,6,35,187,140,4,4,1,5
2024-08-08,1322,46,Female,521,4,56,237,37,6,10,2,1
2024-03-21,4096,22,Female,884,3,66,209,118,4,7,1,1
2024-08-19,4013,51,Female,938,4,12,217,12,5,5,7,9
2024-10-19,9809,46,Male,573,9,27,277,84,7,3,3,10
2024-02-22,1436,19,Male,522,5,8,70,16,7,6,7,3
2024-12-31,4290,47,Female,629,10,11,232,86,9,1,4,10
2024-05-04,4066,40,Male,789,6,73,1,47,7,1,6,4
2024-04-30,3748,46,Female,543,6,52,69,8,8,7,5,10
2024-09-03,2082,18,Female,538,5,76,244,176,5,9,2,7
2024-08-11,6163,43,Male,578,4,22,103,87,4,3,2,6
2024-12-13,8856,58,Other,902,7,70,177,81,7,5,2,1
2024-01-27,3567,51,Female,761,6,50,190,167,9,10,2,8
2024-05-18,8065,31,Other,60,9,6,38,114,9,7,9,6
2024-05-17,9268,25,Male,761,1,18,285,8,6,10,1,3
2024-06-10,2914,35,Male,799,1,12,268,41,1,5,10,5
2024-10-18,6922,40,Male,565,10,30,134,6,1,8,4,7
2024-08-31,8532,25,Female,612,6,70,69,90,5,6,6,3
2024-05-03,1111,32,Other,66,1,18,131,81,6,8,7,10
2024-08-29,8806,39,Other,568,5,40,44,83,1,5,9,2
2024-01-31,5342,47,Female,519,6,47,277,29,8,10,4,7
2024-07-21,9441,56,Other,876,4,11,52,16,5,8,8,5
2024-12-26,2107,40,Male,502,4,79,49,147,8,5,10,10
2024-04-29,6958,38,Other,771,7,83,211,31,8,8,1,10
2024-06-29,8897,51,Female,787,2,49,23,173,1,2,6,10
2024-12-19,5830,30,Male,749,4,62,9,153,7,6,2,4
2024-01-18,2761,25,Other,843,1,65,102,154,5,3,4,3
2024-12-08,8745,33,Female,79,4,55,103,150,5,7,5,8
2024-10-05,9201,44,Male,872,3,7,225,126,7,2,4,1
2024-07-07,3824,39,Male,462,9,24,19,72,7,2,5,8
2024-11-09,8711,29,Female,456,6,79,250,98,8,9,1,4
2024-02-01,2797,58,Other,618,9,10,130,47,8,7,6,3
2024-03-26,8153,59,Male,761,8,66,257,43,1,8,2,4
2024-11-08,8774,58,Female,549,4,57,137,62,8,3,9,5
2024-04-14,4049,29,Female,644,8,83,161,145,4,3,10,3
2024-05-16,1639,54,Female,747,8,42,177,97,6,8,5,5
2024-11-22,5671,29,Male,723,1,12,180,169,6,2,3,1
2024-08-05,1946,29,Other,582,7,58,7,50,9,10,6,6
2024-01-12,9471,34,Male,585,10,69,78,167,9,6,6,1
2024-05-14,3038,55,Other,74,3,89,147,109,6,6,7,5
2024-03-23,8963,56,Male,523,8,84,79,150,5,5,4,3
2024-12-16,3330,49,Male,492,6,36,113,119,1,1,2,1
2024-12-27,3617,52,Female,948,7,8,55,55,9,8,4,4
2024-07-21,4854,35,Male,79,8,83,196,44,9,4,4,7
2024-10-30,6984,26,Female,714,5,59,132,26,6,3,3,4
2024-08-23,1988,56,Other,494,9,54,129,75,5,7,5,7
2024-08-04,5088,52,Male,697,4,70,213,81,1,6,7,8
2024-11-27,7105,47,Other,675,10,7,229,19,6,3,4,2
2024-05-19,6429,41,Female,764,4,77,149,131,8,2,10,2
2024-03-22,5126,59,Female,908,5,54,265,70,1,7,8,1
2024-12-16,9431,45,Other,491,7,46,153,117,6,8,5,3
2024-12-19,3414,52,Male,683,4,52,158,95,6,4,6,3
2024-08-24,2310,49,Other,702,3,73,91,154,7,8,3,2
2024-03-15,2863,34,Female,583,8,29,242,51,6,5,5,4
2024-07-15,8817,47,Female,891,4,11,84,48,4,3,5,10
2024-08-16,2927,47,Male,521,3,5,297,143,8,6,8,4
2024-08-19,3566,28,Male,667,5,29,10,152,1,9,3,7
2024-02-04,8655,30,Other,57,3,15,177,13,9,7,3,6
2024-07-26,8889,46,Male,673,4,19,36,101,7,5,6,6
2024-04-16,2294,51,Other,532,5,51,1,44,8,10,1,5
2024-05-28,8038,45,Other,613,4,46,108,17,5,8,4,2
2024-03-30,1050,57,Female,659,5,5,169,29,1,5,3,3
2024-08-24,3944,21,Male,627,7,26,139,151,1,1,10,8
2024-06-21,5442,58,Other,464,7,40,145,163,7,5,5,3
2024-12-06,7815,46,Other,702,6,37,259,173,7,10,6,6
2024-02-19,4305,26,Female,60,8,50,41,166,7,3,4,2
2024-03-13,5496,32,Male,68,10,43,246,79,6,8,4,8
2024-06-27,6009,40,Male,54,2,79,201,116,5,9,10,9
2024-05-31,4476,59,Other,607,2,89,138,176,7,9,2,9
2024-11-16,6111,57,Other,805,6,65,170,132,7,10,3,3
2024-03-12,6440,41,Male,56,6,50,253,106,8,2,3,4
2024-04-14,5862,29,Other,555,2,74,119,133,8,7,1,4
2024-12-05,7389,27,Male,677,6,57,184,130,7,6,2,9
2024-06-06,7495,30,Female,948,7,60,134,171,7,7,10,10
2024-08-20,5449,22,Female,518,2,18,168,13,6,10,8,8
2024-03-08,6754,55,Other,576,9,17,48,153,7,6,1,4
2024-04-27,6386,57,Female,905,7,63,140,21,7,1,1,1
2024-02-07,1758,42,Female,53,6,56,97,61,7,7,3,2
2024-10-05,8368,19,Male,946,4,4,128,149,9,8,1,2
2024-10-05,2741,35,Male,588,7,89,279,168,6,7,2,8
2024-11-11,7351,20,Male,878,10,29,26,131,1,2,6,10
2024-04-27,9809,53,Female,886,6,78,220,88,7,3,2,10
2024-12-31,3485,56,Other,818,2,73,29,107,9,6,8,1
2024-02-02,6733,38,Other,766,10,86,102,38,9,6,4,9
2024-06-23,6064,40,Other,513,9,63,187,152,6,3,6,6
2024-05-03,7421,52,Male,559,8,66,12,49,8,9,2,8
2024-12-19,3143,40,Male,556,7,73,82,23,5,1,8,10
2024-12-07,9953,34,Other,565,8,5,101,172,4,2,7,6
2024-03-21,3591,25,Female,544,7,8,155,61,1,3,7,8
2024-08-10,7334,36,Male,664,2,34,76,102,1,3,1,2
2024-03-09,7874,59,Female,669,4,82,84,125,8,1,4,6
2024-07-23,9936,18,Other,638,10,48,168,158,6,10,9,3
2024-07-01,7064,56,Other,473,6,51,3,0,9,2,3,1
2024-05-17,4522,21,Male,633,1,50,29,38,5,1,9,1
2024-09-03,6387,19,Male,906,4,60,107,98,1,7,2,8
2024-05-28,5647,39,Male,555,1,59,22,168,1,4,3,7
2024-07-07,5864,47,Male,835,6,68,245,57,1,5,2,4
2024-07-03,6048,57,Male,67,5,49,49,15,8,2,6,2
2024-03-20,6405,51,Female,454,6,55,254,155,1,2,4,1
2024-02-05,9207,56,Other,708,7,72,244,89,4,6,10,9
2024-09-16,9989,28,Other,785,4,2,231,26,5,10,6,5
2024-06-03,4665,30,Other,809,6,83,27,22,1,3,6,10
2024-08-01,6574,32,Female,688,2,30,279,34,8,9,8,6
2024-05-09,1206,57,Other,546,6,20,21,124,1,7,5,6
2024-09-14,5905,55,Other,725,6,9,241,119,1,9,5,9
2024-07-29,5064,54,Other,807,6,7,42,137,6,4,8,5
2024-02-15,5056,23,Male,673,4,24,12,166,1,6,2,4
2024-09-13,3562,53,Other,533,3,6,7,43,1,8,9,1
2024-07-14,7847,35,Female,873,1,44,88,2,1,1,6,6
2024-02-08,6926,53,Male,81,7,40,184,155,9,5,4,7
2024-12-20,1857,24,Female,832,8,58,19,81,8,4,3,7
2024-03-02,1785,44,Other,504,8,10,106,11,6,3,2,3
2024-05-15,7675,25,Other,747,6,25,80,156,5,6,2,5
2024-05-09,4718,43,Female,692,10,32,194,175,7,1,4,1
2024-01-02,7492,23,Other,80,10,23,117,60,8,7,2,3
2024-10-20,1815,42,Male,845,9,74,252,56,8,6,5,1
2024-06-12,3304,45,Male,466,7,57,125,25,1,1,9,5
2024-10-11,1750,58,Other,725,7,34,45,56,6,2,5,1
2024-08-19,9341,43,Female,825,9,56,139,158,7,6,2,6
2024-12-02,4067,54,Female,902,5,68,211,70,6,1,7,3
2024-06-21,9766,23,Other,537,4,4,194,178,1,5,1,9
2024-06-02,9488,40,Other,647,7,25,259,106,6,2,10,3
2024-02-19,3940,43,Female,511,6,34,233,52,6,4,10,4
2024-02-29,8751,55,Other,592,1,50,144,163,6,9,6,8
2024-04-19,8503,37,Other,559,1,80,297,117,8,2,5,1
2024-10-06,8089,39,Other,593,7,60,286,26,1,9,10,10
2024-10-24,1013,53,Other,531,10,9,6,80,7,5,5,7
2024-01-07,8831,51,Female,722,1,44,16,163,8,7,2,2
2024-04-01,8028,59,Male,543,8,54,55,78,5,3,8,9
2024-07-20,7575,25,Male,754,10,8,30,95,6,5,5,6
2024-08-19,4544,59,Other,698,3,0,123,116,1,9,1,6
2024-03-03,5837,57,Other,523,10,10,190,55,1,7,10,8
2024-09-12,1308,44,Male,938,8,5,5,126,6,3,3,2
2024-12-26,5898,22,Other,455,6,86,79,43,5,4,5,1
2024-11-14,7001,33,Female,627,8,2,32,153,5,6,3,9
2024-01-28,9278,43,Male,856,1,7,127,130,8,6,4,9
2024-01-04,4290,29,Other,80,5,16,106,80,8,5,10,2
2024-06-23,2386,52,Female,514,6,75,4,25,4,3,7,1
2024-04-28,2213,55,Male,698,2,9,223,59,4,1,9,8
2024-12-14,2779,54,Other,876,8,44,281,158,5,10,1,7
2024-01-25,9683,21,Male,947,5,51,39,170,5,1,3,7
2024-05-19,3240,54,Female,625,7,24,88,130,7,1,4,5
2024-11-22,2527,24,Male,907,2,42,75,77,8,10,8,8
2024-09-15,6562,26,Female,483,9,59,288,161,9,1,10,7
2024-06-29,6484,38,Male,753,2,29,280,120,5,10,8,2
2024-05-09,9756,58,Other,903,2,68,59,77,7,9,3,1
2024-04-14,1048,57,Female,479,7,33,120,169,1,5,1,6
2024-08-21,9457,43,Female,771,3,3,252,135,7,8,8,1
2024-05-09,1328,50,Other,881,4,23,120,94,8,3,4,3
2024-05-24,9007,29,Male,508,10,15,91,8,5,8,9,10
2024-04-28,8869,40,Other,558,5,3,230,161,9,10,3,3
2024-10-16,2497,52,Male,827,3,36,11,15,4,10,2,1
2024-03-05,8005,49,Female,542,3,0,18,32,1,8,3,3
2024-09-21,3659,54,Male,807,7,25,256,80,1,9,7,4
2024-04-14,7395,22,Other,80,1,79,56,123,1,6,6,6
2024-11-16,9681,18,Male,57,1,7,13,23,9,9,9,6
2024-05-08,2014,40,Male,553,8,22,171,37,8,10,8,5
2024-03-25,8737,20,Male,747,8,87,4,143,6,3,2,9
2024-04-11,1643,38,Other,693,6,67,205,74,7,3,8,6
2024-02-26,6284,55,Male,646,10,41,266,10,5,6,4,10
2024-05-07,4557,29,Other,906,9,54,105,105,4,10,5,9
2024-01-22,4868,24,Female,743,3,70,252,93,7,5,2,10
2024-05-21,9867,40,Female,508,5,14,146,103,6,4,5,10
2024-12-28,3415,35,Other,641,4,40,274,6,7,10,7,2
2024-07-02,5294,28,Other,748,2,17,206,54,6,5,2,10
2024-10-01,9908,33,Female,60,6,21,211,171,6,6,4,5
2024-12-06,8097,48,Other,827,6,10,78,37,4,2,5,1
2024-08-14,1535,52,Other,523,3,28,21,1,1,4,6,2
2024-02-20,5991,52,Male,603,6,51,173,131,1,10,8,2
2024-07-07,3512,55,Female,657,2,74,203,1,8,2,6,6
2024-12-18,2471,45,Female,708,10,49,49,82,7,6,5,10
2024-02-14,6526,47,Other,861,10,40,198,80,7,7,2,3
2024-03-31,4185,23,Female,898,3,34,57,35,1,8,3,9
2024-06-17,5773,41,Female,732,5,47,66,168,5,3,7,7
2024-02-01,3725,37,Female,623,5,45,185,66,8,10,7,1
2024-11-16,6264,39,Female,643,1,19,143,33,7,8,6,4
2024-10-16,7520,40,Other,627,5,79,37,175,4,6,8,5
2024-01-04,2730,40,Male,518,10,78,4,126,9,6,8,10
2024-04-20,3337,28,Male,579,9,71,121,176,1,7,5,6
2024-11-03,9536,42,Male,731,9,65,259,147,5,5,6,4
2024-03-05,2026,54,Male,826,1,58,250,142,8,4,7,4
2024-07-13,4606,31,Female,575,3,50,2,45,4,10,2,5
2024-02-12,3743,52,Female,689,3,19,284,127,8,1,1,6
2024-05-03,8200,30,Male,65,8,75,168,48,9,4,10,8
2024-07-17,9944,50,Female,794,1,70,258,35,6,9,4,8
2024-01-16,7400,29,Other,942,2,17,232,92,5,4,6,10
2024-10-16,8102,21,Female,745,8,68,138,28,5,7,1,3
2024-08-13,6349,36,Other,677,5,77,275,95,9,9,6,5
2024-04-04,4406,34,Male,48,2,48,36,57,7,4,7,4
2024-02-12,5574,35,Male,588,4,87,171,174,1,6,7,5
2024-07-04,3281,56,Female,926,3,18,149,162,5,2,5,10
2024-05-29,5719,52,Other,79,2,61,147,178,6,3,6,1
2024-02-22,8841,50,Male,865,2,79,298,169,7,7,1,10
2024-03-18,9475,58,Other,628,3,52,38,52,9,3,6,6
2024-12-13,7025,33,Male,657,5,45,249,153,9,4,10,7
2024-11-23,2327,43,Other,825,9,57,0,81,9,8,6,8
2024-07-08,3945,52,Other,604,6,17,122,97,5,7,6,5
2024-08-31,6649,57,Male,483,8,27,14,127,6,2,8,1
2024-03-30,3543,38,Male,528,6,76,222,179,4,7,1,10
2024-05-19,4320,47,Female,564,1,79,283,16,4,1,3,2
2024-06-02,7763,52,Other,70,7,10,153,128,5,5,10,5
2024-01-08,6804,34,Other,552,8,30,86,125,7,8,6,4
2024-01-08,1229,41,Female,722,6,30,247,86,1,7,1,8
2024-03-09,8350,24,Other,717,5,3,58,93,7,3,8,5
2024-01-27,4973,18,Female,618,5,14,0,14,9,6,7,7
2024-11-23,7516,39,Other,945,10,59,65,173,9,6,6,3
2024-12-02,8970,59,Male,707,9,18,208,7,6,7,3,2
2024-12-04,9603,45,Male,691,9,75,188,1,1,4,2,1
2024-08-30,5930,51,Female,818,7,24,139,114,4,9,1,8
2024-11-01,1155,20,Female,608,5,52,69,178,1,6,3,8
2024-05-11,5817,24,Other,794,6,47,68,120,6,2,7,9
2024-07-25,6044,45,Male,824,10,23,226,168,4,4,4,1
2024-09-22,9084,38,Male,652,2,23,135,77,5,4,6,6
2024-05-10,9611,39,Male,798,3,46,279,133,8,9,9,10
2024-04-16,7096,20,Male,771,1,4,115,159,7,5,8,6
2024-05-22,2735,58,Male,619,7,48,129,164,4,6,6,6
2024-08-12,5882,20,Female,82,4,4,138,57,9,8,6,8
2024-07-12,1271,25,Female,625,3,15,291,43,5,10,1,1
2024-07-30,3173,19,Male,494,10,11,56,85,1,3,7,9
2024-06-24,8300,41,Other,813,7,83,121,92,1,2,1,3
2024-06-08,7322,59,Female,521,8,25,292,179,7,2,4,8
2024-04-24,4331,51,Female,858,3,65,180,92,6,2,2,8
2024-07-04,6461,31,Male,606,4,68,61,83,5,7,7,1
2024-12-29,4016,37,Female,915,3,39,257,130,6,3,4,6
2024-07-08,2741,44,Male,588,8,9,134,115,6,10,7,6
2024-08-01,8655,35,Other,47,4,26,167,73,5,5,4,4
2024-09-01,9699,53,Other,487,5,81,262,157,5,9,6,1
2024-07-03,7591,54,Other,915,2,2,36,29,5,1,4,6
2024-04-09,2620,41,Male,688,2,9,48,120,5,6,10,9
2024-07-06,7788,52,Other,671,4,50,256,10,7,7,8,2
2024-10-10,5170,50,Other,717,6,69,9,4,5,9,7,1
2024-08-23,8997,42,Other,833,9,42,109,143,6,5,5,10
2024-03-30,6697,50,Other,747,3,52,119,73,5,4,1,5
2024-10-31,3770,55,Male,876,3,65,149,166,1,2,5,10
2024-06-04,3265,34,Other,456,3,27,52,51,6,9,9,5
2024-04-16,4884,38,Female,779,5,10,284,110,1,5,4,5
2024-10-21,8625,49,Male,641,1,3,174,157,5,1,7,5
2024-02-23,6936,24,Other,454,4,40,148,31,7,8,7,3
2024-06-21,2630,18,Other,531,1,32,263,44,8,8,2,5
2024-08-09,1042,35,Male,563,1,17,190,4,1,2,9,2
2024-10-19,9122,34,Female,594,8,51,76,68,4,4,2,6
2024-04-06,7392,46,Male,938,7,3,63,73,9,7,7,10
2024-09-05,5058,37,Female,744,7,41,43,173,1,1,9,10
2024-04-13,7601,53,Other,622,6,49,27,106,5,10,3,2
2024-09-16,7832,59,Other,548,10,10,16,113,4,6,1,4
2024-03-11,5539,26,Female,723,2,60,20,13,1,5,6,9
2024-09-28,5864,57,Female,47,5,0,154,178,4,6,3,7
2024-01-21,7162,41,Female,855,10,10,279,23,7,8,1,3
2024-03-10,8135,40,Other,582,4,20,264,48,8,5,7,8
2024-05-17,1229,23,Male,56,5,85,98,62,8,9,3,8
2024-04-20,1003,38,Female,672,8,7,72,77,5,4,3,7
2024-11-29,7228,32,Other,477,5,42,27,118,4,9,7,3
2024-01-22,9452,58,Male,937,1,8,178,13,5,2,8,3
2024-12-22,8521,41,Female,572,10,75,118,61,4,2,9,8
2024-02-26,9648,45,Male,735,10,78,84,68,8,7,2,10
2024-12-14,7643,44,Other,761,3,35,67,171,6,7,8,4
2024-04-29,4036,56,Female,84,6,54,289,45,6,4,6,4
